country_name_whr,year,happiness_score,country_iso3,social_spending_pct_gdp,country_name,gdp_per_capita_ppp_constant_2021_intl_dollars,gini_index,unemployment_rate_pct,civic_engagement_score,health_score,housing_score,job_security_score,safety_score,work_life_balance_score
Montenegro,2023,5.707,MNE,,Montenegro,27243.51720726,,13.146,,,,,,
Morocco,2015,5.151,MAR,,Morocco,8198.80859375,,9.46,,,,,,
Morocco,2016,5.235,MAR,,Morocco,8141.9404296875,,9.3,,,,,,
Morocco,2017,5.254,MAR,,Morocco,8450.0087890625,,9.22,,,,,,
Morocco,2018,5.208,MAR,,Morocco,8611.75,,9.272,,,,,,
Morocco,2019,5.09479999542236,MAR,,Morocco,8768.17578125,,9.191,,,,,,
Morocco,2020,4.918,MAR,,Morocco,8054.56298828125,,11.189,,,,,,
Morocco,2021,5.06,MAR,,Morocco,8623.265625,,10.551,,,,,,
Morocco,2022,4.903,MAR,,Morocco,8690.4482421875,,9.413,,,,,,
Morocco,2023,4.795,MAR,,Morocco,8915.3515625,,8.896,,,,,,
Mozambique,2016,4.55,MOZ,,Mozambique,1537.90853271216,,3.65,,,,,,
Mozambique,2017,4.417,MOZ,,Mozambique,1532.0073576114,,3.935,,,,,,
Mozambique,2018,4.466,MOZ,,Mozambique,1538.83512127022,,4.21,,,,,,
Mozambique,2019,4.62360000610352,MOZ,,Mozambique,1528.88988354373,50.7,4.462,,,,,,
Mozambique,2020,4.794,MOZ,,Mozambique,1466.12476474476,,5.019,,,,,,
Mozambique,2021,5.048,MOZ,,Mozambique,1457.23540930922,,5.413,,,,,,
Mozambique,2022,4.954,MOZ,,Mozambique,1476.66560298097,49.6,6.789,,,,,,
Mozambique,2023,5.216,MOZ,,Mozambique,1512.27640791481,,6.661,,,,,,
Myanmar,2015,4.395,MMR,,Myanmar,5313.88615901476,38.1,0.766,,,,,,
Myanmar,2016,4.545,MMR,,Myanmar,5580.98977273232,,1.058,,,,,,
Myanmar,2017,4.308,MMR,,Myanmar,5877.87465558175,30.7,1.356,,,,,,
Myanmar,2018,4.36,MMR,,Myanmar,6201.26341429803,,0.767,,,,,,
Myanmar,2019,4.30800008773804,MMR,,Myanmar,6562.98898478625,,0.407,,,,,,
Myanmar,2020,4.426,MMR,,Myanmar,5926.83450206681,,1.476,,,,,,
Myanmar,2021,4.394,MMR,,Myanmar,5178.44718217164,,4.34,,,,,,
Myanmar,2022,4.372,MMR,,Myanmar,5350.47666899931,,3.063,,,,,,
Myanmar,2023,4.354,MMR,,Myanmar,5364.13797034429,,2.977,,,,,,
Namibia,2015,4.574,NAM,,Namibia,12166.5658392058,59.1,20.791,,,,,,
Namibia,2016,4.574,NAM,,Namibia,11846.7880832757,,23.352,,,,,,
Namibia,2017,4.441,NAM,,Namibia,11408.7253099967,,21.748,,,,,,
Namibia,2018,4.639,NAM,,Namibia,11214.38604306,,19.877,,,,,,
Namibia,2019,4.57110023498535,NAM,,Namibia,10813.3044681944,,19.929,,,,,,
Namibia,2020,4.574,NAM,,Namibia,9652.24827219463,,21.003,,,,,,
Namibia,2021,4.459,NAM,,Namibia,9709.09930646771,,20.931,,,,,,
Namibia,2022,4.631,NAM,,Namibia,9953.09752403491,,19.615,,,,,,
Namibia,2023,4.832,NAM,,Namibia,10137.6726120025,,19.154,,,,,,
Nepal,2015,4.793,NPL,,Nepal,3745.26182249477,,10.643,,,,,,
Nepal,2016,4.962,NPL,,Nepal,3743.7445783578,,10.714,,,,,,
Nepal,2017,4.88,NPL,,Nepal,4071.70431755798,,10.66,,,,,,
Nepal,2018,4.913,NPL,,Nepal,4371.38571771897,,10.593,,,,,,
Nepal,2019,5.13719987869263,NPL,,Nepal,4607.52454717112,,10.477,,,,,,
Nepal,2020,5.269,NPL,,Nepal,4412.5420439395,,13.037,,,,,,
Nepal,2021,5.377,NPL,,Nepal,4546.22970006289,,12.241,,,,,,
Nepal,2022,5.36,NPL,,Nepal,4763.38751073946,30.0,10.661,,,,,,
Nepal,2023,5.158,NPL,,Nepal,4861.23030387639,,10.437,,,,,,
Netherlands,2015,7.339,NLD,,Netherlands,63081.3941350677,28.2,6.872,2.6,82.2,19.6,2.5,83.0,0.3
Netherlands,2016,7.377,NLD,,Netherlands,64267.736357935,28.2,6.007,2.6,82.2,19.6,2.5,83.0,0.3
Netherlands,2017,7.441,NLD,,Netherlands,65666.0036593237,28.5,4.837,2.6,82.2,19.6,2.5,83.0,0.3
Netherlands,2018,7.488,NLD,,Netherlands,66758.2640145753,28.1,3.832,2.6,82.2,19.6,2.5,83.0,0.3
Netherlands,2019,7.44890022277832,NLD,,Netherlands,67847.8542926795,29.2,3.379,2.6,82.2,19.6,2.5,83.0,0.3
Netherlands,2020,7.464,NLD,5.115,Netherlands,64862.1922496366,26.0,3.82,2.6,82.2,19.6,2.5,83.0,0.3
Netherlands,2021,7.415,NLD,4.916,Netherlands,68573.5648786446,25.7,4.209,2.6,82.2,19.6,2.5,83.0,0.3
Netherlands,2022,7.403,NLD,,Netherlands,71324.0360349277,,3.526,2.6,82.2,19.6,2.5,83.0,0.3
Netherlands,2023,7.319,NLD,,Netherlands,70198.9297909022,,3.535,2.6,82.2,19.6,2.5,83.0,0.3
New Zealand,2015,7.334,NZL,,New Zealand,44963.8339159182,,5.415,2.5,82.1,25.0,4.5,66.0,14.0
New Zealand,2016,7.314,NZL,,New Zealand,45626.6818435018,,5.147,2.5,82.1,25.0,4.5,66.0,14.0
New Zealand,2017,7.324,NZL,,New Zealand,46193.2884771696,,4.736,2.5,82.1,25.0,4.5,66.0,14.0
New Zealand,2018,7.307,NZL,,New Zealand,46947.937247914,,4.335,2.5,82.1,25.0,4.5,66.0,14.0
New Zealand,2019,7.29960012435913,NZL,,New Zealand,47362.3199332352,,4.109,2.5,82.1,25.0,4.5,66.0,14.0
New Zealand,2020,7.277,NZL,,New Zealand,46266.3954728951,,4.595,2.5,82.1,25.0,4.5,66.0,14.0
New Zealand,2021,7.2,NZL,0.797,New Zealand,48248.7176729892,,3.776,2.5,82.1,25.0,4.5,66.0,14.0
New Zealand,2022,7.123,NZL,0.824,New Zealand,49964.1765523158,,3.299,2.5,82.1,25.0,4.5,66.0,14.0
New Zealand,2023,7.029,NZL,,New Zealand,49508.2697230172,,3.734,2.5,82.1,25.0,4.5,66.0,14.0
Nicaragua,2015,5.992,NIC,,Nicaragua,6939.03286207731,,4.7,,,,,,
Nicaragua,2016,6.071,NIC,,Nicaragua,7158.75799760378,,3.9,,,,,,
Nicaragua,2017,6.141,NIC,,Nicaragua,7391.19683946294,,3.3,,,,,,
Nicaragua,2018,6.105,NIC,,Nicaragua,7049.02753442352,,5.2,,,,,,
Nicaragua,2019,6.13710021972656,NIC,,Nicaragua,6756.59375829081,,5.457,,,,,,
Nicaragua,2020,5.972,NIC,,Nicaragua,6523.3698502278,,6.18,,,,,,
Nicaragua,2021,6.165,NIC,,Nicaragua,7119.16923360042,,6.076,,,,,,
Nicaragua,2022,6.259,NIC,,Nicaragua,7277.82264804562,,4.969,,,,,,
Nicaragua,2023,6.284,NIC,,Nicaragua,7496.5292687685,,4.698,,,,,,
Niger,2015,3.856,NER,,Niger,1471.66135329224,,0.556,,,,,,
Niger,2016,4.028,NER,,Niger,1500.00858681288,,0.55,,,,,,
Niger,2017,4.166,NER,,Niger,1520.0015371232,,0.556,,,,,,
Niger,2018,4.628,NER,,Niger,1574.33838262666,37.3,0.536,,,,,,
Niger,2019,4.90959978103638,NER,,Niger,1612.63734693259,,0.531,,,,,,
Niger,2020,5.074,NER,,Niger,1615.69272448944,,0.591,,,,,,
Niger,2021,5.003,NER,,Niger,1585.59922021188,32.9,0.806,,,,,,
Niger,2022,4.501,NER,,Niger,1717.51891457684,,0.403,,,,,,
Niger,2023,4.556,NER,,Niger,1689.56425367067,,0.407,,,,,,
Nigeria,2015,4.875,NGA,,Nigeria,8892.05798706748,35.9,4.134,,,,,,
Nigeria,2016,5.074,NGA,,Nigeria,8534.69281513898,,4.499,,,,,,
Nigeria,2017,5.155,NGA,,Nigeria,8396.78452274331,,4.83,,,,,,
Nigeria,2018,5.265,NGA,,Nigeria,8362.62330891339,35.1,5.069,,,,,,
Nigeria,2019,4.72410011291504,NGA,,Nigeria,8361.78664857198,,5.206,,,,,,
Nigeria,2020,4.759,NGA,,Nigeria,7664.21099591193,,5.714,,,,,,
Nigeria,2021,4.552,NGA,,Nigeria,7588.47885596359,,5.404,,,,,,
Nigeria,2022,4.981,NGA,,Nigeria,7752.26206532009,33.9,3.827,,,,,,
Nigeria,2023,4.881,NGA,,Nigeria,7843.83461990405,,3.074,,,,,,
North Macedonia,2015,5.121,MKD,,North Macedonia,19215.1537229479,35.6,26.395,,,,,,
North Macedonia,2016,5.175,MKD,,North Macedonia,19825.8546858981,34.5,24.312,,,,,,
North Macedonia,2017,5.185,MKD,,North Macedonia,20121.1344599839,34.2,22.857,,,,,,
North Macedonia,2018,5.274,MKD,,North Macedonia,20806.0084013242,33.0,21.208,,,,,,
North Macedonia,2019,5.15980005264282,MKD,,North Macedonia,21766.974473423,33.5,17.414,,,,,,
North Macedonia,2020,5.101,MKD,,North Macedonia,20971.5290718387,,16.575,,,,,,
North Macedonia,2021,5.199,MKD,,North Macedonia,22144.2842571431,,15.801,,,,,,
North Macedonia,2022,5.254,MKD,,North Macedonia,22822.3280431288,,14.476,,,,,,
North Macedonia,2023,5.369,MKD,,North Macedonia,23455.319400522,,13.174,,,,,,
Norway,2015,7.498,NOR,,Norway,85550.2942614495,27.5,4.296,2.2,83.0,17.7,2.8,93.0,1.4
Norway,2016,7.537,NOR,,Norway,85787.6174410424,28.5,4.68,2.2,83.0,17.7,2.8,93.0,1.4
Norway,2017,7.594,NOR,,Norway,87194.1115421374,27.0,4.164,2.2,83.0,17.7,2.8,93.0,1.4
Norway,2018,7.554,NOR,,Norway,87338.4708008985,27.6,3.801,2.2,83.0,17.7,2.8,93.0,1.4
Norway,2019,7.48799991607666,NOR,,Norway,87725.7283254613,27.7,3.684,2.2,83.0,17.7,2.8,93.0,1.4
Norway,2020,7.392,NOR,1.369,Norway,86096.0508947506,28.4,4.424,2.2,83.0,17.7,2.8,93.0,1.4
Norway,2021,7.365,NOR,1.164,Norway,88984.1386736515,29.1,4.359,2.2,83.0,17.7,2.8,93.0,1.4
Norway,2022,7.315,NOR,,Norway,91051.0831968407,26.9,3.231,2.2,83.0,17.7,2.8,93.0,1.4
Norway,2023,7.302,NOR,,Norway,90085.4382059786,26.5,3.574,2.2,83.0,17.7,2.8,93.0,1.4
Pakistan,2015,5.132,PAK,,Pakistan,4645.28631071145,31.3,3.566,,,,,,
Pakistan,2016,5.269,PAK,,Pakistan,4886.61212115378,,2.285,,,,,,
Pakistan,2017,5.472,PAK,,Pakistan,5031.56060738433,,3.204,,,,,,
Pakistan,2018,5.653,PAK,,Pakistan,5255.06350681272,29.6,4.083,,,,,,
Pakistan,2019,5.69329977035522,PAK,,Pakistan,5295.95295138203,,4.83,,,,,,
Pakistan,2020,4.934,PAK,,Pakistan,5135.01459288839,,5.994,,,,,,
Pakistan,2021,4.516,PAK,,Pakistan,5367.27364714762,,6.338,,,,,,
Pakistan,2022,4.555,PAK,,Pakistan,5526.27928310213,,5.291,,,,,,
Pakistan,2023,4.657,PAK,,Pakistan,5418.7693189297,,5.237,,,,,,
Panama,2015,6.701,PAN,,Panama,29933.1555965973,50.8,4.335,,,,,,
Panama,2016,6.452,PAN,,Panama,30765.2371534884,50.4,4.717,,,,,,
Panama,2017,6.43,PAN,,Panama,31979.8122635605,49.9,5.338,,,,,,
Panama,2018,6.321,PAN,,Panama,32681.4463581168,49.2,5.161,,,,,,
Panama,2019,6.30480003356934,PAN,,Panama,33163.726919217,49.8,6.256,,,,,,
Panama,2020,6.18,PAN,,Panama,26881.7987214437,,14.663,,,,,,
Panama,2021,6.309,PAN,,Panama,30932.7627809145,50.9,10.177,,,,,,
Panama,2022,6.265,PAN,,Panama,33915.1526066674,,8.086,,,,,,
Panama,2023,6.358,PAN,,Panama,35872.9506479276,48.9,6.544,,,,,,
Paraguay,2015,5.538,PRY,,Paraguay,14427.6002349811,47.6,4.556,,,,,,
Paraguay,2016,5.493,PRY,,Paraguay,14826.6636909978,47.9,5.255,,,,,,
Paraguay,2017,5.681,PRY,,Paraguay,15320.3366476954,48.5,6.138,,,,,,
Paraguay,2018,5.743,PRY,,Paraguay,15592.9841390322,46.0,6.217,,,,,,
Paraguay,2019,5.69210004806519,PRY,,Paraguay,15321.3245528947,45.7,6.595,,,,,,
Paraguay,2020,5.653,PRY,,Paraguay,14991.6606201148,43.5,7.548,,,,,,
Paraguay,2021,5.578,PRY,,Paraguay,15406.1670646576,42.9,7.311,,,,,,
Paraguay,2022,5.738,PRY,,Paraguay,15259.1456311862,44.6,6.755,,,,,,
Paraguay,2023,5.977,PRY,,Paraguay,15826.087501295,44.2,5.794,,,,,,
Peru,2015,5.743,PER,,Peru,14542.7930911313,43.4,3.272,,,,,,
Peru,2016,5.715,PER,,Peru,14917.4489473588,43.6,3.741,,,,,,
Peru,2017,5.663,PER,,Peru,15069.5221084659,43.3,3.691,,,,,,
Peru,2018,5.697,PER,,Peru,15386.2601642505,42.4,3.492,,,,,,
Peru,2019,5.79680013656616,PER,,Peru,15463.5432397882,41.5,3.379,,,,,,
Peru,2020,5.84,PER,,Peru,13609.5999609595,43.7,7.179,,,,,,
Peru,2021,5.559,PER,,Peru,15280.5512106486,40.1,5.097,,,,,,
Peru,2022,5.526,PER,0.534,Peru,15559.821643644,40.3,4.291,,,,,,
Peru,2023,5.841,PER,,Peru,15327.5819994558,40.7,4.899,,,,,,
Philippines,2015,5.279,PHL,,Philippines,7691.76308685047,44.6,3.068,,,,,,
Philippines,2016,5.43,PHL,,Philippines,8131.82537948653,,2.695,,,,,,
Philippines,2017,5.524,PHL,,Philippines,8584.13622709699,,2.552,,,,,,
Philippines,2018,5.631,PHL,,Philippines,9016.28659637608,42.3,2.338,,,,,,
Philippines,2019,6.00600004196167,PHL,,Philippines,9452.2939715981,,2.237,,,,,,
Philippines,2020,5.88,PHL,,Philippines,8455.18457134106,,2.522,,,,,,
Philippines,2021,5.904,PHL,,Philippines,8857.78995115514,40.7,3.398,,,,,,
Philippines,2022,5.523,PHL,,Philippines,9457.10395402883,,2.598,,,,,,
Philippines,2023,6.048,PHL,,Philippines,9898.53294588746,39.3,2.2,,,,,,
Poland,2015,5.835,POL,,Poland,31700.3682364154,31.8,7.475,2.6,78.0,21.2,5.0,71.0,4.2
Poland,2016,5.973,POL,,Poland,32675.3052259954,31.2,6.141,2.6,78.0,21.2,5.0,71.0,4.2
Poland,2017,6.123,POL,,Poland,34354.5987616319,29.7,4.867,2.6,78.0,21.2,5.0,71.0,4.2
Poland,2018,6.182,POL,,Poland,36500.4114282584,30.2,3.835,2.6,78.0,21.2,5.0,71.0,4.2
Poland,2019,6.1862998008728,POL,,Poland,38181.6230334689,28.8,3.267,2.6,78.0,21.2,5.0,71.0,4.2
Poland,2020,6.166,POL,0.793,Poland,37852.8021313639,28.5,3.155,2.6,78.0,21.2,5.0,71.0,4.2
Poland,2021,6.123,POL,0.783,Poland,41059.5847829682,28.5,3.268,2.6,78.0,21.2,5.0,71.0,4.2
Poland,2022,6.26,POL,,Poland,43405.0215797441,28.9,2.811,2.6,78.0,21.2,5.0,71.0,4.2
Poland,2023,6.442,POL,,Poland,43672.7668014946,28.5,2.743,2.6,78.0,21.2,5.0,71.0,4.2
Portugal,2015,5.123,PRT,,Portugal,35803.3575649769,35.5,12.405,1.5,81.8,19.6,8.1,83.0,5.6
Portugal,2016,5.195,PRT,,Portugal,36636.2978441633,35.2,11.058,1.5,81.8,19.6,8.1,83.0,5.6
Portugal,2017,5.41,PRT,,Portugal,37943.1150505673,33.8,8.878,1.5,81.8,19.6,8.1,83.0,5.6
Portugal,2018,5.693,PRT,,Portugal,39123.6151282571,33.5,6.966,1.5,81.8,19.6,8.1,83.0,5.6
Portugal,2019,5.9109001159668,PRT,2.027,Portugal,40188.2868799219,32.8,6.422,1.5,81.8,19.6,8.1,83.0,5.6
Portugal,2020,5.929,PRT,2.059,Portugal,36852.22873381,34.7,6.85,1.5,81.8,19.6,8.1,83.0,5.6
Portugal,2021,6.016,PRT,,Portugal,38657.6677223425,34.6,6.712,1.5,81.8,19.6,8.1,83.0,5.6
Portugal,2022,5.968,PRT,,Portugal,41070.861152974,36.3,6.138,1.5,81.8,19.6,8.1,83.0,5.6
Portugal,2023,6.03,PRT,,Portugal,41768.2549192626,33.9,6.498,1.5,81.8,19.6,8.1,83.0,5.6
Qatar,2015,6.375,QAT,,Qatar,123070.823231761,,0.17,,,,,,
Qatar,2016,6.375,QAT,,Qatar,120054.244506415,,0.15,,,,,,
Qatar,2017,6.374,QAT,,Qatar,115064.83603436,35.1,0.14,,,,,,
Qatar,2018,6.374,QAT,,Qatar,114909.792335472,,0.11,,,,,,
Romania,2015,5.528,ROU,,Romania,29181.9991893663,35.9,6.812,,,,,,
Romania,2016,5.825,ROU,,Romania,30189.2729172886,34.4,5.901,,,,,,
Romania,2017,5.945,ROU,,Romania,32852.7718069627,36.0,4.927,,,,,,
Romania,2018,6.07,ROU,,Romania,34829.0402990684,35.8,4.187,,,,,,
Romania,2019,6.12370014190674,ROU,,Romania,36399.6255565426,34.8,3.912,,,,,,
Romania,2020,6.14,ROU,0.11,Romania,35283.7523567852,34.6,5.035,,,,,,
Romania,2021,6.477,ROU,0.111,Romania,37534.1559176911,33.9,5.59,,,,,,
Romania,2022,6.589,ROU,,Romania,39256.9888833852,32.3,5.614,,,,,,
Romania,2023,6.491,ROU,,Romania,40116.8555054263,29.8,5.589,,,,,,
Russian Federation,2015,5.856,RUS,,Russian Federation,35037.15234375,36.5,5.615,,73.2,17.4,,64.0,0.1
Russian Federation,2016,5.963,RUS,,Russian Federation,35005.44921875,36.7,5.591,,73.2,17.4,,64.0,0.1
Russian Federation,2017,5.81,RUS,,Russian Federation,35570.390625,35.5,5.238,,73.2,17.4,,64.0,0.1
Russian Federation,2018,5.648,RUS,,Russian Federation,36536.6953125,35.3,4.871,,73.2,17.4,,64.0,0.1
Russian Federation,2019,5.5460000038147,RUS,,Russian Federation,37319.3203125,35.7,4.513,,73.2,17.4,,64.0,0.1
Russian Federation,2020,5.477,RUS,,Russian Federation,36376.3359375,33.7,5.62,,73.2,17.4,,64.0,0.1
Russian Federation,2021,5.459,RUS,,Russian Federation,38638.4296875,35.1,4.749,,73.2,17.4,,64.0,0.1
Russian Federation,2022,5.661,RUS,,Russian Federation,38214.49609375,33.9,3.867,,73.2,17.4,,64.0,0.1
Russian Federation,2023,5.785,RUS,,Russian Federation,39887.33984375,33.0,3.076,,73.2,17.4,,64.0,0.1
Rwanda,2015,3.515,RWA,,Rwanda,2238.53941469642,,11.831,,,,,,
Rwanda,2016,3.471,RWA,,Rwanda,2316.63731573814,43.7,11.788,,,,,,
Rwanda,2017,3.408,RWA,,Rwanda,2351.59686866227,,11.875,,,,,,
Rwanda,2018,3.334,RWA,,Rwanda,2493.44001744938,,10.759,,,,,,
Rwanda,2019,3.31229996681213,RWA,,Rwanda,2667.46458436613,,11.236,,,,,,
Rwanda,2020,3.415,RWA,,Rwanda,2520.31739425373,,11.829,,,,,,
Rwanda,2021,3.268,RWA,,Rwanda,2733.43566762447,,15.775,,,,,,
Saudi Arabia,2015,6.379,SAU,,Saudi Arabia,58498.5399040699,,5.6,,,,,,
Saudi Arabia,2016,6.344,SAU,,Saudi Arabia,57308.4484127497,,5.6,,,,,,
Saudi Arabia,2017,6.371,SAU,,Saudi Arabia,57942.5484983044,,5.89,,,,,,
Saudi Arabia,2018,6.375,SAU,,Saudi Arabia,61359.4653740388,,6.029,,,,,,
Saudi Arabia,2019,6.4064998626709,SAU,,Saudi Arabia,62647.7299487842,,5.636,,,,,,
Saudi Arabia,2020,6.494,SAU,,Saudi Arabia,57420.7335736424,,7.66,,,,,,
Saudi Arabia,2021,6.523,SAU,,Saudi Arabia,62690.4966645929,,6.621,,,,,,
Saudi Arabia,2022,6.463,SAU,,Saudi Arabia,67178.5902274906,,5.589,,,,,,
Saudi Arabia,2023,6.594,SAU,,Saudi Arabia,64481.8441927288,,4.008,,,,,,
Senegal,2015,4.219,SEN,,Senegal,3593.79477120389,,6.757,,,,,,
Senegal,2016,4.535,SEN,,Senegal,3710.05531589724,,4.455,,,,,,
Senegal,2017,4.631,SEN,,Senegal,3871.4514678592,,4.078,,,,,,
Senegal,2018,4.681,SEN,,Senegal,3998.28635303406,38.3,3.453,,,,,,
Senegal,2019,4.98080015182495,SEN,,Senegal,4070.61227058594,,2.863,,,,,,
Senegal,2020,5.132,SEN,,Senegal,4018.04129277358,,3.432,,,,,,
Senegal,2021,5.046,SEN,,Senegal,4173.67741399619,36.2,3.436,,,,,,
Senegal,2022,4.855,SEN,,Senegal,4228.73382642974,,2.837,,,,,,
Senegal,2023,4.969,SEN,,Senegal,4304.76148720232,,2.784,,,,,,
Serbia,2015,5.177,SRB,,Serbia,18247.884779382,40.5,17.66,,,,,,
Serbia,2016,5.395,SRB,,Serbia,18889.4599757385,38.8,15.257,,,,,,
Serbia,2017,5.398,SRB,,Serbia,19439.0723263919,36.1,13.477,,,,,,
Serbia,2018,5.603,SRB,,Serbia,20454.310707953,35.0,12.733,,,,,,
Serbia,2019,5.77820014953613,SRB,,Serbia,21541.2157346761,34.5,10.395,,,,,,
Serbia,2020,6.078,SRB,,Serbia,21479.1679289814,35.0,9.011,,,,,,
Serbia,2021,6.178,SRB,,Serbia,23406.4036315634,33.1,9.843,,,,,,
Serbia,2022,6.144,SRB,,Serbia,24651.9500494588,32.8,8.439,,,,,,
Serbia,2023,6.411,SRB,,Serbia,25735.2402009063,32.8,8.268,,,,,,
Sierra Leone,2015,4.635,SLE,,Sierra Leone,2628.17058146385,,4.483,,,,,,
Sierra Leone,2016,4.709,SLE,,Sierra Leone,2732.26093997048,,4.182,,,,,,
Sierra Leone,2017,4.571,SLE,,Sierra Leone,2753.42719846704,,3.656,,,,,,
Sierra Leone,2018,4.374,SLE,,Sierra Leone,2767.38003381598,35.7,3.192,,,,,,
Sierra Leone,2019,3.92639994621277,SLE,,Sierra Leone,2852.66269917494,,3.204,,,,,,
Sierra Leone,2020,3.849,SLE,,Sierra Leone,2752.62615440121,,3.509,,,,,,
Sierra Leone,2021,3.574,SLE,,Sierra Leone,2849.38865926436,,3.551,,,,,,
Sierra Leone,2022,3.138,SLE,,Sierra Leone,2934.73326430435,,3.137,,,,,,
Sierra Leone,2023,3.245,SLE,,Sierra Leone,3034.94608285625,,3.092,,,,,,
Singapore,2015,6.739,SGP,,Singapore,108953.724294287,,3.79,,,,,,
Singapore,2016,6.572,SGP,,Singapore,111579.742684331,,4.08,,,,,,
Singapore,2017,6.343,SGP,,Singapore,116471.820764776,,4.2,,,,,,
Singapore,2018,6.262,SGP,,Singapore,119927.769127927,,3.613,,,,,,
Singapore,2019,6.37709999084473,SGP,,Singapore,120114.133894235,,3.1,,,,,,
Singapore,2020,6.377,SGP,,Singapore,115893.042395938,,4.1,,,,,,
Singapore,2021,6.48,SGP,,Singapore,132617.354020876,,4.64,,,,,,
Singapore,2022,6.587,SGP,,Singapore,133571.962410322,,3.591,,,,,,
Singapore,2023,6.523,SGP,,Singapore,129555.245509242,,3.444,,,,,,
Slovakia,2015,6.078,SVK,0.915,Slovak Republic,33521.5954764975,26.5,11.492,3.0,77.8,27.4,8.8,76.0,4.2
Slovakia,2016,6.098,SVK,0.909,Slovak Republic,34130.5050676203,25.2,9.679,3.0,77.8,27.4,8.8,76.0,4.2
Slovakia,2017,6.173,SVK,0.91,Slovak Republic,35057.2223763167,23.2,8.142,3.0,77.8,27.4,8.8,76.0,4.2
Slovakia,2018,6.198,SVK,0.848,Slovak Republic,36430.7941704195,25.0,6.544,3.0,77.8,27.4,8.8,76.0,4.2
Slovakia,2019,6.28060007095337,SVK,0.88,Slovak Republic,37209.5332553073,23.2,5.761,3.0,77.8,27.4,8.8,76.0,4.2
Slovakia,2020,6.331,SVK,0.884,Slovak Republic,36216.4002110814,24.2,6.719,3.0,77.8,27.4,8.8,76.0,4.2
Slovakia,2021,6.391,SVK,0.918,Slovak Republic,38346.0935768177,24.1,6.894,3.0,77.8,27.4,8.8,76.0,4.2
Slovakia,2022,6.469,SVK,,Slovak Republic,38664.9076949851,24.1,6.143,3.0,77.8,27.4,8.8,76.0,4.2
Slovakia,2023,6.257,SVK,,Slovak Republic,39518.2209359245,23.8,5.843,3.0,77.8,27.4,8.8,76.0,4.2
Slovenia,2015,5.768,SVN,1.352,Slovenia,38527.4222549683,25.4,8.962,2.5,81.6,18.2,5.9,91.0,5.6
Slovenia,2016,5.758,SVN,1.31,Slovenia,39667.4579830072,24.8,8.0,2.5,81.6,18.2,5.9,91.0,5.6
Slovenia,2017,5.948,SVN,1.279,Slovenia,41692.836279788,24.2,6.564,2.5,81.6,18.2,5.9,91.0,5.6
Slovenia,2018,6.118,SVN,1.269,Slovenia,43361.094447431,24.6,5.108,2.5,81.6,18.2,5.9,91.0,5.6
Slovenia,2019,6.36339998245239,SVN,1.332,Slovenia,44569.5878416535,24.4,4.446,2.5,81.6,18.2,5.9,91.0,5.6
Slovenia,2020,6.461,SVN,1.363,Slovenia,42463.5635346194,24.0,4.971,2.5,81.6,18.2,5.9,91.0,5.6
Slovenia,2021,6.63,SVN,1.271,Slovenia,45914.0572392406,24.3,4.744,2.5,81.6,18.2,5.9,91.0,5.6
Slovenia,2022,6.65,SVN,,Slovenia,47050.0676441642,24.3,4.011,2.5,81.6,18.2,5.9,91.0,5.6
Slovenia,2023,6.743,SVN,,Slovenia,47977.4268117652,24.7,3.652,2.5,81.6,18.2,5.9,91.0,5.6
South Africa,2015,4.459,ZAF,,South Africa,14541.6748613669,,25.149,,64.2,18.1,,40.0,15.4
South Africa,2016,4.829,ZAF,,South Africa,14501.2807823402,,26.536,,64.2,18.1,,40.0,15.4
South Africa,2017,4.724,ZAF,,South Africa,14573.5980840004,,27.035,,64.2,18.1,,40.0,15.4
South Africa,2018,4.722,ZAF,,South Africa,14553.5615668957,,26.906,,64.2,18.1,,40.0,15.4
South Africa,2019,4.81409978866577,ZAF,,South Africa,14352.6698709871,,28.468,,64.2,18.1,,40.0,15.4
South Africa,2020,4.956,ZAF,,South Africa,13250.5666594456,,29.217,,64.2,18.1,,40.0,15.4
South Africa,2021,5.194,ZAF,,South Africa,13681.9548144813,,34.007,,64.2,18.1,,40.0,15.4
South Africa,2022,5.275,ZAF,,South Africa,13767.4967589936,54.1,33.268,,64.2,18.1,,40.0,15.4
South Africa,2023,5.422,ZAF,,South Africa,13695.3755694076,,32.098,,64.2,18.1,,40.0,15.4
South Sudan,2015,3.832,SSD,,South Sudan,,,12.464,,,,,,
South Sudan,2016,3.591,SSD,,South Sudan,,44.0,12.854,,,,,,
South Sudan,2017,3.254,SSD,,South Sudan,,,12.983,,,,,,
South Sudan,2018,2.853,SSD,,South Sudan,,,12.853,,,,,,
South Sudan,2019,2.81660008430481,SSD,,South Sudan,,,12.656,,,,,,
Spain,2015,6.361,ESP,,Spain,43053.761430314,36.2,22.057,1.8,83.9,21.7,15.8,80.0,2.5
Spain,2016,6.403,ESP,,Spain,44274.6676149922,35.8,19.635,1.8,83.9,21.7,15.8,80.0,2.5
Spain,2017,6.31,ESP,,Spain,45446.2508575695,34.7,17.224,1.8,83.9,21.7,15.8,80.0,2.5
Spain,2018,6.354,ESP,,Spain,46325.2099441141,34.7,15.255,1.8,83.9,21.7,15.8,80.0,2.5
Spain,2019,6.40089988708496,ESP,,Spain,46896.4171141424,34.3,14.104,1.8,83.9,21.7,15.8,80.0,2.5
